"acturial_firm_name","plan_name","plan_id","year"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2017"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2017"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2019"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2018"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2018"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2019"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2021"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2020"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2020"
"Cavanaugh Macdonald Consulting , LLC","Alabama Judicial Retirement Fund (JRF)",3,"2021"
"Segal","Birmingham Retirement & Relief System",10,"2016"
"Segal","Birmingham Retirement & Relief System",10,"2016"
"Segal","Birmingham Retirement & Relief System",10,"2017"
"Segal","Birmingham Retirement & Relief System",10,"2017"
"Segal","Birmingham Retirement & Relief System",10,"2018"
"Segal","Birmingham Retirement & Relief System",10,"2018"
"Conduent HR Consulting, LLC","Alaska Teachers Retirement System",24,"2017"
"Segal","Birmingham Retirement & Relief System",10,"2019"
"Segal","Birmingham Retirement & Relief System",10,"2019"
"Segal","Birmingham Retirement & Relief System",10,"2020"
"Segal","Birmingham Retirement & Relief System",10,"2020"
"Conduent Human Resource Services","Alaska Teachers Retirement System",24,"2016"
"Conduent Human Resource Services","Alaska Teachers Retirement System",24,"2016"
"Conduent HR Consulting, LLC","Alaska Teachers Retirement System",24,"2017"
"Buck Consultants","Alaska Teachers Retirement System",24,"2019"
"Buck Consultants","Alaska Teachers Retirement System",24,"2018"
"Buck Consultants","Alaska Teachers Retirement System",24,"2018"
"Buck Consultants","Alaska Teachers Retirement System",24,"2019"
"Buck Consultants","Alaska Teachers Retirement System",24,"2021"
"Buck Consultants","Alaska Teachers Retirement System",24,"2020"
"Buck Consultants","Alaska Teachers Retirement System",24,"2020"
"Buck Consultants","Alaska Teachers Retirement System",24,"2021"
"Conduent Human Resource Services","Alaska Public Employees Retirement System",25,"2016"
"Conduent Human Resource Services","Alaska Public Employees Retirement System",25,"2017"
"Conduent Human Resource Services","Alaska Public Employees Retirement System",25,"2016"
"Conduent Human Resource Services","Alaska Public Employees Retirement System",25,"2017"
"Buck ","Alaska Public Employees Retirement System",25,"2018"
"Buck ","Alaska Public Employees Retirement System",25,"2019"
"Buck ","Alaska Public Employees Retirement System",25,"2018"
"Buck ","Alaska Public Employees Retirement System",25,"2019"
"Buck ","Alaska Public Employees Retirement System",25,"2021"
"Buck ","Alaska Public Employees Retirement System",25,"2020"
"Buck ","Alaska Public Employees Retirement System",25,"2020"
"Buck ","Alaska Public Employees Retirement System",25,"2021"
"Conduent Human Resource Services","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2016"
"Conduent Human Resource Services","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2016"
"Conduent Human Resource Services","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2017"
"Conduent Human Resource Services","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2017"
"BUCK","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2019"
"BUCK","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2018"
"BUCK","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2018"
"BUCK","Alaska National Guard and Alaska Naval Militia Retirement System",26,"2019"
"Conduent","Alaska Judicial Retirement System",27,"2016"
"Conduent","Alaska Judicial Retirement System",27,"2016"
"Conduent","Alaska Judicial Retirement System",27,"2017"
"Conduent","Alaska Judicial Retirement System",27,"2017"
"Buck Consultants","Alaska Judicial Retirement System",27,"2018"
"Buck Consultants","Alaska Judicial Retirement System",27,"2018"
"Buck Consultants","Alaska Judicial Retirement System",27,"2019"
"Buck Consultants","Alaska Judicial Retirement System",27,"2019"
"Buck Consultants","Alaska Judicial Retirement System",27,"2021"
"Buck Consultants","Alaska Judicial Retirement System",27,"2020"
"Buck Consultants","Alaska Judicial Retirement System",27,"2020"
"Buck Consultants","Alaska Judicial Retirement System",27,"2021"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2016"
"Milliman","Anchorage Police and Firemen Retirement Plan",29,"2019"
"Milliman","Anchorage Police and Firemen Retirement Plan",29,"2019"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2016"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2017"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2018"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2017"
"Gabriel Roeder Smith and Company","Arizona Public Safety Personnel Retirement System",30,"2018"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2019"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2019"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2021"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2020"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2020"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2016"
"Foster and Foster","Arizona Public Safety Personnel Retirement System",30,"2021"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2017"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2016"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2017"
"Segal Consulting","Arizona State Retirement System",31,"2018"
"Segal Consulting","Arizona State Retirement System",31,"2018"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2019"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2019"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2020"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2020"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2021"
"GABRIEL, ROEDER, SMITH & COMPANY","Arizona State Retirement System",31,"2021"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2016"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2016"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2018"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2017"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2017"
"Gabriel Roeder Smith and Company","Arizona Elected Officials Retirement Plan",32,"2018"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2019"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2019"
"Gabriel Roeder Smith and Company","Arizona Corrections Officers Retirement Plan",33,"2016"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2020"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2020"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2021"
"Foster and Foster Actuaries and Consultants","Arizona Elected Officials Retirement Plan",32,"2021"
"Gabriel Roeder Smith and Company","Arizona Corrections Officers Retirement Plan",33,"2016"
"GRS Retirement Consulting","Arizona Corrections Officers Retirement Plan",33,"2017"
"GRS Retirement Consulting","Arizona Corrections Officers Retirement Plan",33,"2017"
"GRS Retirement Consulting","Arizona Corrections Officers Retirement Plan",33,"2018"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2019"
"GRS Retirement Consulting","Arizona Corrections Officers Retirement Plan",33,"2018"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2020"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2019"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2020"
"Cheiron","Phoenix Employees Retirement System",44,"2016"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2021"
"Foster and Foster Actuaries and Consultants","Arizona Corrections Officers Retirement Plan",33,"2021"
"Cheiron","Phoenix Employees Retirement System",44,"2016"
"GRS","Phoenix Employees Retirement System",44,"2017"
"GRS","Phoenix Employees Retirement System",44,"2019"
"GRS","Phoenix Employees Retirement System",44,"2017"
"GRS","Phoenix Employees Retirement System",44,"2018"
"GRS","Phoenix Employees Retirement System",44,"2018"
"GRS","Phoenix Employees Retirement System",44,"2019"
"GRS","Phoenix Employees Retirement System",44,"2020"
"GRS","Phoenix Employees Retirement System",44,"2020"
"GRS","Phoenix Employees Retirement System",44,"2021"
"GRS","Phoenix Employees Retirement System",44,"2021"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2016"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2016"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2019"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2017"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2017"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2018"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2018"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2019"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2020"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2020"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2021"
"GRS","Tucson, AZ Supplemental Retirement System",52,"2021"
"Gabriel Roeder Smith & Company","Arkansas Public Employees Retirement System",90,"2016"
"Gabriel Roeder Smith & Company","Arkansas Public Employees Retirement System",90,"2016"
"GRS","Arkansas Public Employees Retirement System",90,"2017"
"GRS","Arkansas Public Employees Retirement System",90,"2018"
"GRS","Arkansas Public Employees Retirement System",90,"2017"
"GRS","Arkansas Public Employees Retirement System",90,"2018"
"GRS","Arkansas Public Employees Retirement System",90,"2019"
"GRS","Arkansas Public Employees Retirement System",90,"2019"
"GRS","Arkansas Teachers Retirement Plan",91,"2017"
"GRS","Arkansas Public Employees Retirement System",90,"2020"
"GRS","Arkansas Public Employees Retirement System",90,"2020"
"GRS","Arkansas Public Employees Retirement System",90,"2021"
"GRS","Arkansas Public Employees Retirement System",90,"2021"
"Gabriel Roeder Smith & Company","Arkansas Teachers Retirement Plan",91,"2016"
"Gabriel Roeder Smith & Company","Arkansas Teachers Retirement Plan",91,"2016"
"GRS","Arkansas Teachers Retirement Plan",91,"2017"
"GRS","Arkansas Teachers Retirement Plan",91,"2018"
"GRS","Arkansas Teachers Retirement Plan",91,"2018"
"GRS","Arkansas Teachers Retirement Plan",91,"2020"
"GRS","Arkansas Teachers Retirement Plan",91,"2019"
"GRS","Arkansas Teachers Retirement Plan",91,"2019"
"GRS","Arkansas Teachers Retirement Plan",91,"2020"
"GRS Retirement Consulting","Arkansas State Highway Employees Retirement System",92,"2017"
"Gabriel Roeder Smith & Company","Arkansas State Highway Employees Retirement System",92,"2016"
"Gabriel Roeder Smith & Company","Arkansas State Highway Employees Retirement System",92,"2016"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2018"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2018"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2019"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2019"
"GRS Retirement Consulting","Arkansas State Highway Employees Retirement System",92,"2017"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2021"
"Gabriel Roeder Smith & Company","Arkansas State Police Retirement System",93,"2016"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2020"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2020"
"Osborn,Carreiro and Associates, Inc","Arkansas State Highway Employees Retirement System",92,"2021"
"Gabriel Roeder Smith & Company","Arkansas State Police Retirement System",93,"2016"
"GRS","Arkansas State Police Retirement System",93,"2017"
"GRS","Arkansas State Police Retirement System",93,"2017"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2018"
"GRS","Arkansas State Police Retirement System",93,"2018"
"GRS","Arkansas State Police Retirement System",93,"2018"
"GRS","Arkansas State Police Retirement System",93,"2019"
"GRS","Arkansas State Police Retirement System",93,"2019"
"Gabriel Roeder Smith and Company","Arkansas Judicial Retirement Plan",94,"2016"
"Gabriel Roeder Smith and Company","Arkansas Judicial Retirement Plan",94,"2016"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2017"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2017"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2018"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2020"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2019"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2019"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2020"
"GRS Retirement Consulting","Arkansas Judicial Retirement Plan",94,"2021"
